,gsId,name,type,gradeRange,enrollment,gsRating,parentRating,city,state,districtId,district,districtNCESId,address,phone,fax,website,ncesId,lat,lon,schoolName,latitude,longitude,headOfficialName,freeAndReducedPriceLunch,idea,plan504,percentTeachersInFirstSecondYear,"White, non-Hispanic","Black, non-Hispanic",Hispanic,Multiracial,Asian,Native American or Native Alaskan,Native Hawaiian or Other Pacific Islander
310,12099,Kipp Austin Collegiate,charter,9-12,627,7,4,Austin,TX,1322,KIPP Austin Public Schools Inc,4800264,"8509 Farm to Market 969,  Austin, TX  78724",(512) 637-6870,(512) 637-6899,www.kippaustin.org,480026411782,30.27235,-97.638405,Kipp Austin Collegiate,30.27235,-97.638405,CARRIE DONOVAN,88.84,7,0,13.6,0.48,1.75,97.13,0.32,0.32,0.0,0.0
311,19893,Harmony School of Excellence - Austin,charter,K-12,588,5,4,Austin,TX,1276,Harmony Science Academy (Austin),4800241,"2100 East Saint Elmo Road,  Austin, TX  78744",(512) 693-0000,(581) 693-0008,www.hseaustin.org,480024112424,30.210432,-97.746735,Harmony School of Excellence - Austin,30.210432,-97.746735,MR AGIL SHARIFOV,69.73,6.5,3.9,65.2,8.14,5.49,83.54,0.53,2.3,0.0,0.0
312,20403,Austin Achieve Public Schools,charter,6-12,671,4,4,Austin,TX,1392,Austin Achieve Public Schools,4801431,"5908 Manor Road,  Austin, TX  78723",(512) 522-4190,(512) 727-3788,www.austinachieve.org,,30.307661,-97.680504,Austin Achieve Public Schools,30.307661,-97.680504,JOHN ARMBRUST,93.43,,,,2.74,7.85,88.32,0.73,0.0,0.36,0.0
313,24676,KIPP Austin Obras,charter,K-4,473,3,4,Austin,TX,1322,KIPP Austin Public Schools Inc,4800264,"5107 South Interstate 35 Frontage Road,  Austin, TX  78744",(512) 651-2069,(866) 700-5197,,,30.204409,-97.75847,KIPP Austin Obras,30.204409,-97.75847,MR MATTHEW FRANK,85.41,,,,2.54,3.38,92.81,0.63,0.42,0.21,0.0
314,8495,Settlement Home,charter,6-12,35,1,3,Austin,TX,70,University Of Texas University Charter School,4800071,"1600 Payton Gin Road,  Austin, TX  78758",(512) 751-4534,(512) 232-9177,www.utcharter.org,480007108383,30.365156,-97.71341,Settlement Home,30.365156,-97.71341,MS HOLLY ENGLEMAN,91.43,55.2,6.9,23.3,42.86,17.14,31.43,8.57,0.0,0.0,0.0
315,9423,Harmony Science Academy - Austin,charter,PK-12,562,5,3,Austin,TX,1276,Harmony Science Academy (Austin),4800241,"930 East Rundberg Lane,  Austin, TX  78753",(512) 835-7900,(512) 835-7901,www.hsaaustin.org,480024109409,30.357164,-97.684784,Harmony Science Academy - Austin,30.357164,-97.684784,MS KYLE BOREL,86.3,3.1,1.1,60,3.38,9.43,82.38,1.42,3.2,0.0,0.18
316,20112,Harmony School of Political Science and Communication - Austin,charter,PK-12,906,8,3,Austin,TX,1276,Harmony Science Academy (Austin),4800241,"13415 North FM 620,  Austin, TX  78717",(512) 284-9880,(512) 284-9632,www.hspaustin.org,480024112787,30.470375,-97.786705,Harmony School of Political Science and Communication - Austin,30.470375,-97.786705,MR WAYDON STENGLER,27.48,,,,31.68,15.45,16.45,3.09,32.12,1.21,0.0
317,19925,Kipp Austin Academy Of Arts & Lett,charter,5-8,427,7,3,Austin,TX,1322,KIPP Austin Public Schools Inc,4800264,"8509 Farm to Market 969,  Austin, TX  78724",(512) 501-3640,(512) 501-3641,www.kippaustin.org,480026412305,30.27235,-97.638405,Kipp Austin Academy Of Arts & Lett,30.27235,-97.638405,KEVIN NEWMAN,92.04,4.4,0,16.7,2.11,3.28,94.38,0.23,0.0,0.0,0.0
318,20006,Texas Empowerment Academy Elementary School,charter,K-2,199,4,3,Austin,TX,65,Texas Empowerment Academy,4800066,"6414 North Hampton Drive,  Austin, TX  78723",(512) 494-1076,(512) 494-1009,,480006612411,30.314514,-97.68152,Texas Empowerment Academy Elementary School,30.314514,-97.68152,DAVID W NOWLIN,72.36,7.3,2.6,12.5,0.0,87.44,10.05,2.01,0.0,0.5,0.0
319,20007,The East Austin College Prep Acade,charter,PK-5,219,6,2,Austin,TX,1375,Promesa Public Schools,4801414,"6002 Jain Lane,  Austin, TX  78721",(512) 287-5000,(512) 928-1440,http://www.eaprep.org/,480141412335,30.26109,-97.682686,The East Austin College Prep Acade,30.26109,-97.682686,MR RICARDO GARZA,87.21,12.3,6.2,21.1,5.48,17.81,76.26,0.0,0.0,0.46,0.0
320,20397,Harmony School of Science - Austin,charter,K-5,546,4,2,Austin,TX,1276,Harmony Science Academy (Austin),4800241,"11800 Stonehollow Drive,  Austin, TX  78758",(512) 821-1700,(512) 821-1702,www.hssaustin.org,480024112574,30.400635,-97.70883,Harmony School of Science - Austin,30.400635,-97.70883,MR MEHMET SUBAS,42.29,3.2,2.5,35,20.68,17.86,25.56,7.14,28.57,0.19,0.0
321,20402,The East Austin College Prep At Ml,charter,6-12,574,3,1,Austin,TX,1375,Promesa Public Schools,4801414,"5800 East Martin Luther King Junior Boulevard,  Austin, TX  78721",(512) 287-5050,(512) 928-1440,,,30.287785,-97.66676,The East Austin College Prep At Ml,30.287785,-97.66676,MRS ERICA GONZALES,97.74,,,,1.39,8.71,89.55,0.35,0.0,0.0,0.0
322,25112,University High School,charter,9-12,10,4,,Austin,TX,70,University Of Texas University Charter School,4800071,"2007 University Avenue,  Austin, TX  78705",(512) 751-4553,(512) 232-9177,www.utcharter.org,,30.283306,-97.73917,University High School,30.283306,-97.73917,HOLLY ENGLEMAN,0.0,,,,60.0,0.0,30.0,0.0,0.0,10.0,0.0
323,9366,George M Kometzky School,charter,K-12,53,1,,Austin,TX,70,University Of Texas University Charter School,4800071,"2200 East 6th Street,  Austin, TX  78702",(512) 791-2270,(512) 232-9177,www.utcharter.org,480007109072,30.260305,-97.71761,George M Kometzky School,30.260305,-97.71761,NICOLE WHETSTONE,60.38,12.9,0,50,9.43,20.75,66.04,3.77,0.0,0.0,0.0
324,25022,Magnolia Montessori For All,charter,PK-8,475,3,,Austin,TX,1439,Montessori For All,4801442,"5100 Pecan Brook Drive,  Austin, TX  78724",(512) 522-2429,(512) 522-2429,http://magnolia.montessoriforall.org/,,30.317167,-97.65826,Magnolia Montessori For All,30.317167,-97.65826,MS MADISON SCHMAKEL,45.78,,,,42.47,10.24,40.96,4.22,2.11,0.0,0.0
325,9929,Tnc Campus (Texas Neurorehabilitat,charter,K-12,73,1,,Austin,TX,70,University Of Texas University Charter School,4800071,"1106 West Dittmar Road,  Austin, TX  78745",(512) 633-0795,(512) 462-6665,www.utcharter.org,480007109408,30.18896,-97.8058,Tnc Campus (Texas Neurorehabilitat,30.18896,-97.8058,DOTTIE GOODMAN,28.77,78.1,0,0,50.68,6.85,19.18,8.22,0.0,15.07,0.0
326,18838,Helping Hand,charter,K-7,24,,,Austin,TX,70,University Of Texas University Charter School,4800071,"3804 Avenue B,  Austin, TX  78751",(512) 751-4534,(512) 232-9177,www.utcharter.org,480007112104,30.302364,-97.73645,Helping Hand,30.302364,-97.73645,HOLLY ENGLEMAN,87.5,58.3,8.3,0,33.33,20.83,41.67,4.17,0.0,0.0,0.0
327,24673,Sci-Tech Preparatory,charter,6-12,431,3,,Austin,TX,43,Wayside Schools,4800044,"6405 South Interstate 35 Frontage Road,  Austin, TX  78744",(512) 220-9120,(512) 842-9308,www.waysideschools.org/stp,,30.191423,-97.767136,Sci-Tech Preparatory,30.191423,-97.767136,MR BRIAN CLASON,58.7,,,,13.92,2.78,77.49,2.55,2.55,0.7,0.0
328,20398,Kipp Austin Beacon Prep,charter,5-8,426,4,,Austin,TX,1322,KIPP Austin Public Schools Inc,4800264,"8509 Farm to Market 969,  Austin, TX  78724",(512) 501-3643,(512) 672-6228,,,30.27235,-97.638405,Kipp Austin Beacon Prep,30.27235,-97.638405,MS KATHRYN HAYES,92.25,,,,1.41,1.64,96.24,0.7,0.0,0.0,0.0
329,20399,Kipp Austin Vista Middle Schools,charter,5-8,431,4,,Austin,TX,1322,KIPP Austin Public Schools Inc,4800264,"8509 Farm to Market 969,  Austin, TX  78724",(512) 501-3643,(512) 672-6228,,,30.27235,-97.638405,Kipp Austin Vista Middle Schools,30.27235,-97.638405,MS LAURA FARBER,92.34,,,,2.32,2.55,94.2,0.93,0.0,0.0,0.0
330,20401,Kipp Austin Connections Elementary School,charter,PK-4,601,3,,Austin,TX,1322,KIPP Austin Public Schools Inc,4800264,"8509 Farm to Market 969,  Austin, TX  78724",(512) 501-3643,(512) 672-6228,www.kippaustin.org,480026412559,30.27235,-97.638405,Kipp Austin Connections Elementary School,30.27235,-97.638405,BETHANY BLEVINS,84.53,3,0,25,2.16,8.49,88.69,0.5,0.17,0.0,0.0
331,20405,Premier High School At Travis,charter,9-12,123,1,,Austin,TX,115,Austin Independent School District,4808940,"1211 East Oltorf Street,  Austin, TX  78704",(512) 414-6635,(512) 707-0050,http://www.austinisd.org/,,30.233839,-97.743256,Premier High School At Travis,30.233839,-97.743256,,77.24,,,,3.25,7.32,89.43,0.0,0.0,0.0,0.0
332,20406,Premier High School At Lanier,charter,9-12,124,1,,Austin,TX,115,Austin Independent School District,4808940,"1201 Payton Gin Road,  Austin, TX  78758",(512) 414-2896,(512) 832-1203,,,30.360209,-97.70832,Premier High School At Lanier,30.360209,-97.70832,,79.03,,,,1.61,9.68,87.9,0.81,0.0,0.0,0.0
333,25102,The Excel Center (For Adults),charter,9-12,147,,,Austin,TX,1440,The Excel Center (For Adults),4801448,"1015 Norwood Park Boulevard,  Austin, TX  78753",(512) 531-5500,(512) 339-5299,,,30.339088,-97.69408,The Excel Center (For Adults),30.339088,-97.69408,MR MATT WILLIAMS,48.98,,,,8.16,35.37,54.42,0.68,1.36,0.0,0.0
334,24649,IDEA Montopolis College Preparatory,charter,6-12,1374,7,,Austin,TX,1268,Idea Public Schools,4800211,"1701 Vargas Road,  Austin, TX  78741",(512) 822-4900,(512) 646-2801,https://www.ideapublicschools.org/our-schools/idea-allan,480021112940,30.226158,-97.699524,IDEA Montopolis College Preparatory,30.226158,-97.699524,MR NATHAN LOWRY,96.2,,,,2.74,4.01,92.83,0.21,0.21,0.0,0.0
335,24677,KIPP Austin Leadership Elementary School,charter,K-4,471,3,,Austin,TX,1322,KIPP Austin Public Schools Inc,4800264,"5107 South Interstate 35 Frontage Road,  Austin, TX  78744",(512) 651-2168,(866) 700-5197,,,30.204409,-97.75847,KIPP Austin Leadership Elementary School,30.204409,-97.75847,MS NICOLE SETLMAN,87.9,,,,6.58,6.16,85.99,1.06,0.21,0.0,0.0
336,24723,Athlos Leadership Academy- Austin,charter,PK-9,0,,,Austin,TX,1262,Jubilee Academic Center,4800179,"3711 Shoreline Drive,  Austin, TX  78728",(512) 872-8400,,http://www.athlosaustin.org/,480017912987,30.457558,-97.688,Athlos Leadership Academy- Austin,30.457558,-97.688,,,,,,,,,,,,
337,24798,Harmony School of Innovation,charter,K-5,468,6,,Austin,TX,1276,Harmony Science Academy (Austin),4800241,"2124 East Saint Elmo Road,  Austin, TX  78744",(512) 330-0895,(512) 330-4225,www.hsiaustin.org,,30.21006,-97.74532,Harmony School of Innovation,30.21006,-97.74532,MS TIFFANY MOLINA,74.36,,,,6.62,4.49,85.47,1.5,1.92,0.0,0.0
338,24802,Altamira Academy,charter,PK-4,320,3,,Austin,TX,43,Wayside Schools,4800044,"6405 South Interstate 35 Frontage Road,  Austin, TX  78744",(512) 953-8301,(512) 842-9308,www.waysideschools.org/ama,,30.191423,-97.767136,Altamira Academy,30.191423,-97.767136,MR BARDO MONTELONGO,61.92,,,,16.37,4.63,74.73,2.49,1.78,0.0,0.0
339,24857,Austin Oaks,charter,K-12,3,,,Austin,TX,70,University Of Texas University Charter School,4800071,"1407 West Stassney Lane,  Austin, TX  78745",(512) 633-0795,(512) 462-6665,www.utcharter.org,,30.21135,-97.792694,Austin Oaks,30.21135,-97.792694,DOTTIE GOODMAN,,,,,33.33,0.0,66.67,0.0,0.0,0.0,0.0
340,24980,IDEA Rundberg Academy,charter,K-5,940,6,,Austin,TX,1268,Idea Public Schools,4800211,"9504 North Interstate 35 Frontage Road,  Austin, TX  78753",(512) 822-4800,(512) 822-4801,https://www.ideapublicschools.org/our-schools/idea-rundberg,480021113220,30.360958,-97.687805,IDEA Rundberg Academy,30.360958,-97.687805,MS KAREN WEISSINGER,91.81,,,,4.24,9.6,85.03,0.0,0.56,0.56,0.0
341,24981,IDEA Rundberg College Preparatory,charter,6-10,940,6,,Austin,TX,1268,Idea Public Schools,4800211,"9504 North Interstate 35 Frontage Road,  Austin, TX  78753",(512) 822-4800,(512) 822-4801,https://www.ideapublicschools.org/our-schools/idea-rundberg,,30.360958,-97.687805,IDEA Rundberg College Preparatory,30.360958,-97.687805,MR TAYLOR NICHOLS,94.57,,,,4.65,3.1,92.25,0.0,0.0,0.0,0.0
342,25244,The Excel Center,charter,9-12,282,,,Austin,TX,1447,The Excel Center,,"1015 Norwood Park Boulevard,  Austin, TX  78753",(512) 531-5500,(512) 531-5500,,,30.339088,-97.69408,The Excel Center,30.339088,-97.69408,MR MATTHEW WILLIAMS,73.4,,,,8.51,25.53,64.18,0.71,0.71,0.35,0.0
343,25309,KIPP Austin Brave,charter,9-12,,,,Austin,TX,1322,KIPP Austin Public Schools Inc,4800264,"8509 Farm to Market 969,  Austin, TX  78724",(512) 651-2225,(866) 857-6541,,,30.27235,-97.638405,KIPP Austin Brave,30.27235,-97.638405,MS STEPHANIE BURNS,,,,,,,,,,,
344,25310,Cedars Academy Next Generation H S at Highland,charter,8-12,,8,,Austin,TX,1274,Cedars International Academy,4800232,"6700 Middle Fiskville Road,  Austin, TX  78752",(512) 956-4406,(512) 505-8452,cedars-academy.org,,30.329008,-97.707436,Cedars Academy Next Generation H S at Highland,30.329008,-97.707436,,,,,,,,,,,,
345,25331,Idea Bluff Springs College Preparatory,charter,6-9,,6,,Austin,TX,1268,Idea Public Schools,4800211,"1700 East Slaughter Lane,  Austin, TX  78744",(512) 822-4200,(512) 822-4201,https://www.ideapublicschools.org/our-schools/idea-bluff-springs,480021113523,30.153843,-97.769135,Idea Bluff Springs College Preparatory,30.153843,-97.769135,MS DEANNA BRUCE,,,,,,,,,,,
346,25437,Idea Bluff Springs Academy,charter,K-5,,,,Austin,TX,1268,Idea Public Schools,4800211,"1700 East Slaughter Lane,  Austin, TX  78744",(512) 822-4200,(512) 822-4201,https://www.ideapublicschools.org/our-schools/idea-bluff-springs,480021113510,30.153843,-97.769135,Idea Bluff Springs Academy,30.153843,-97.769135,MS JAYNE POCQUETTE,,,,,,,,,,,
347,25447,Excel Center Lockhart,charter,9-12,,,,Austin,TX,1447,The Excel Center,,"1015 Norwood Park Boulevard,  Austin, TX  78753",(512) 531-5500,(512) 339-5299,,,30.339088,-97.69408,Excel Center Lockhart,30.339088,-97.69408,,,,,,,,,,,,
348,25584,Kozmetsky At Rathgeber Village,charter,7-12,,,,Austin,TX,70,University Of Texas University Charter School,4800071,"4800 Manor Road,  Austin, TX  78723",(512) 791-2270,(512) 232-9177,www.utcharter.org,,30.296387,-97.68996,Kozmetsky At Rathgeber Village,30.296387,-97.68996,NICOLE WHETSTONE,,,,,,,,,,,
