PEIMS DATA FOR SCHOOL YEAR 2017-2018
STUDENT COUNTS LESS THAN 5 BUT NOT 0 AND RELATED INFORMATION ARE MASKED WITH "-9999999" IN COMPLIANCE WITH FERPA.
"Year","Region","County Name","District Name","District Number","Campus Name","Campus Number","Grade Group","Grade Level Name","Enrollment by Grade Level"
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOONE EL",227901170,"ELEMENTARY","Grade  4",77
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOONE EL",227901170,"ELEMENTARY","Grade  5",73
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOWIE H S",227901013,"HIGH SCHOOL","Grade  9",738
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOWIE H S",227901013,"HIGH SCHOOL","Grade 10",698
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOWIE H S",227901013,"HIGH SCHOOL","Grade 11",759
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOWIE H S",227901013,"HIGH SCHOOL","Grade 12",685
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRENTWOOD EL",227901107,"ELEMENTARY","Early Education",-9999999
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRENTWOOD EL",227901107,"ELEMENTARY","Pre-kindergarten",34
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRENTWOOD EL",227901107,"ELEMENTARY","Kindergarten",136
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRENTWOOD EL",227901107,"ELEMENTARY","Grade  1",113
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRENTWOOD EL",227901107,"ELEMENTARY","Grade  2",118
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRENTWOOD EL",227901107,"ELEMENTARY","Grade  3",101
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRENTWOOD EL",227901107,"ELEMENTARY","Grade  4",97
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRENTWOOD EL",227901107,"ELEMENTARY","Grade  5",72
"2017-2018",13,"TRAVIS COUNTY","EANES ISD",227909,"BRIDGE POINT EL",227909106,"ELEMENTARY","Kindergarten",83
"2017-2018",13,"TRAVIS COUNTY","EANES ISD",227909,"BRIDGE POINT EL",227909106,"ELEMENTARY","Grade  1",90
"2017-2018",13,"TRAVIS COUNTY","EANES ISD",227909,"BRIDGE POINT EL",227909106,"ELEMENTARY","Grade  2",108
"2017-2018",13,"TRAVIS COUNTY","EANES ISD",227909,"BRIDGE POINT EL",227909106,"ELEMENTARY","Grade  3",103
"2017-2018",13,"TRAVIS COUNTY","EANES ISD",227909,"BRIDGE POINT EL",227909106,"ELEMENTARY","Grade  4",137
"2017-2018",13,"TRAVIS COUNTY","EANES ISD",227909,"BRIDGE POINT EL",227909106,"ELEMENTARY","Grade  5",134
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROOKE EL",227901108,"ELEMENTARY","Early Education",5
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROOKE EL",227901108,"ELEMENTARY","Pre-kindergarten",35
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROOKE EL",227901108,"ELEMENTARY","Kindergarten",33
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROOKE EL",227901108,"ELEMENTARY","Grade  1",35
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROOKE EL",227901108,"ELEMENTARY","Grade  2",29
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROOKE EL",227901108,"ELEMENTARY","Grade  3",38
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROOKE EL",227901108,"ELEMENTARY","Grade  4",33
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROOKE EL",227901108,"ELEMENTARY","Grade  5",38
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"BROOKHOLLOW EL",227904108,"ELEMENTARY","Early Education",6
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"BROOKHOLLOW EL",227904108,"ELEMENTARY","Pre-kindergarten",44
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"BROOKHOLLOW EL",227904108,"ELEMENTARY","Kindergarten",56
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"BROOKHOLLOW EL",227904108,"ELEMENTARY","Grade  1",56
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"BROOKHOLLOW EL",227904108,"ELEMENTARY","Grade  2",81
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"BROOKHOLLOW EL",227904108,"ELEMENTARY","Grade  3",72
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"BROOKHOLLOW EL",227904108,"ELEMENTARY","Grade  4",76
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"BROOKHOLLOW EL",227904108,"ELEMENTARY","Grade  5",80
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROWN EL",227901109,"ELEMENTARY","Early Education",6
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROWN EL",227901109,"ELEMENTARY","Pre-kindergarten",38
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROWN EL",227901109,"ELEMENTARY","Kindergarten",45
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROWN EL",227901109,"ELEMENTARY","Grade  1",44
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROWN EL",227901109,"ELEMENTARY","Grade  2",30
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROWN EL",227901109,"ELEMENTARY","Grade  3",37
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROWN EL",227901109,"ELEMENTARY","Grade  4",31
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROWN EL",227901109,"ELEMENTARY","Grade  5",41
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"ELEMENTARY","Early Education",-9999999
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"ELEMENTARY","Kindergarten",71
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"ELEMENTARY","Grade  1",69
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"ELEMENTARY","Grade  2",87
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"ELEMENTARY","Grade  3",76
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"ELEMENTARY","Grade  4",59
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"ELEMENTARY","Grade  5",72
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"ELEMENTARY","Grade  6",23
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BURNET M S",227901046,"MIDDLE SCHOOL","Grade  6",342
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BURNET M S",227901046,"MIDDLE SCHOOL","Grade  7",318
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BURNET M S",227901046,"MIDDLE SCHOOL","Grade  8",307
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"ELEMENTARY","Early Education",11
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"ELEMENTARY","Pre-kindergarten",44
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"ELEMENTARY","Kindergarten",76
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"ELEMENTARY","Grade  1",107
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"ELEMENTARY","Grade  2",115
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"ELEMENTARY","Grade  3",99
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"ELEMENTARY","Grade  4",94
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"ELEMENTARY","Grade  5",109
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"ELEMENTARY","Early Education",5
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"ELEMENTARY","Pre-kindergarten",19
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"ELEMENTARY","Kindergarten",28
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"ELEMENTARY","Grade  1",28
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"ELEMENTARY","Grade  2",28
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"ELEMENTARY","Grade  3",27
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"ELEMENTARY","Grade  4",31
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"ELEMENTARY","Grade  5",21
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"ELEMENTARY","Early Education",-9999999
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"ELEMENTARY","Pre-kindergarten",106
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"ELEMENTARY","Kindergarten",80
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"ELEMENTARY","Grade  1",78
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"ELEMENTARY","Grade  2",72
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"ELEMENTARY","Grade  3",89
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"ELEMENTARY","Grade  4",99
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"ELEMENTARY","Grade  5",90
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"ELEMENTARY","Early Education",7
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"ELEMENTARY","Pre-kindergarten",31
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"ELEMENTARY","Kindergarten",123
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"ELEMENTARY","Grade  1",129
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"ELEMENTARY","Grade  2",125
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"ELEMENTARY","Grade  3",120
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"ELEMENTARY","Grade  4",119
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"ELEMENTARY","Grade  5",111
"2017-2018",13,"TRAVIS COUNTY","EANES ISD",227909,"CEDAR CREEK EL",227909102,"ELEMENTARY","Kindergarten",83
"2017-2018",13,"TRAVIS COUNTY","EANES ISD",227909,"CEDAR CREEK EL",227909102,"ELEMENTARY","Grade  1",74
"2017-2018",13,"TRAVIS COUNTY","EANES ISD",227909,"CEDAR CREEK EL",227909102,"ELEMENTARY","Grade  2",85
"2017-2018",13,"TRAVIS COUNTY","EANES ISD",227909,"CEDAR CREEK EL",227909102,"ELEMENTARY","Grade  3",89
"2017-2018",13,"TRAVIS COUNTY","EANES ISD",227909,"CEDAR CREEK EL",227909102,"ELEMENTARY","Grade  4",90
"2017-2018",13,"TRAVIS COUNTY","EANES ISD",227909,"CEDAR CREEK EL",227909102,"ELEMENTARY","Grade  5",97
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"CEDAR CREST",227806045,"ELEMENTARY / SECONDARY","Grade  6",-9999999
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"CEDAR CREST",227806045,"ELEMENTARY / SECONDARY","Grade  7",-9999999
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"CEDAR CREST",227806045,"ELEMENTARY / SECONDARY","Grade  8",-9999999
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"CEDAR CREST",227806045,"ELEMENTARY / SECONDARY","Grade  9",9
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"CEDAR CREST",227806045,"ELEMENTARY / SECONDARY","Grade 10",8
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"CEDAR CREST",227806045,"ELEMENTARY / SECONDARY","Grade 11",-9999999
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"CEDAR CREST",227806045,"ELEMENTARY / SECONDARY","Grade 12",-9999999
"2017-2018",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS ACADEMY NEXT GENERATION H S",227817001,"HIGH SCHOOL","Grade  8",32
"2017-2018",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS ACADEMY NEXT GENERATION H S",227817001,"HIGH SCHOOL","Grade  9",47
"2017-2018",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS ACADEMY NEXT GENERATION H S",227817001,"HIGH SCHOOL","Grade 10",21
"2017-2018",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS ACADEMY NEXT GENERATION H S",227817001,"HIGH SCHOOL","Grade 11",12
"2017-2018",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS ACADEMY NEXT GENERATION H S",227817001,"HIGH SCHOOL","Grade 12",-9999999
"2017-2018",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"ELEMENTARY","Pre-kindergarten",39
"2017-2018",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"ELEMENTARY","Kindergarten",48
"2017-2018",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"ELEMENTARY","Grade  1",36
"2017-2018",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"ELEMENTARY","Grade  2",51
"2017-2018",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"ELEMENTARY","Grade  3",40
"2017-2018",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"ELEMENTARY","Grade  4",39
"2017-2018",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"ELEMENTARY","Grade  5",43
"2017-2018",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"ELEMENTARY","Grade  6",48
"2017-2018",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"ELEMENTARY","Grade  7",41
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CELE MIDDLE",227904048,"MIDDLE SCHOOL","Grade  6",356
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CELE MIDDLE",227904048,"MIDDLE SCHOOL","Grade  7",345
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CELE MIDDLE",227904048,"MIDDLE SCHOOL","Grade  8",343
"2017-2018",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"ELEMENTARY / SECONDARY","Kindergarten",29
"2017-2018",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"ELEMENTARY / SECONDARY","Grade  1",29
"2017-2018",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"ELEMENTARY / SECONDARY","Grade  2",30
"2017-2018",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"ELEMENTARY / SECONDARY","Grade  3",27
"2017-2018",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"ELEMENTARY / SECONDARY","Grade  4",30
"2017-2018",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"ELEMENTARY / SECONDARY","Grade  5",30
"2017-2018",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"ELEMENTARY / SECONDARY","Grade  6",29
"2017-2018",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"ELEMENTARY / SECONDARY","Grade  7",32
"2017-2018",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"ELEMENTARY / SECONDARY","Grade  8",23
"2017-2018",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"ELEMENTARY / SECONDARY","Grade  9",33
"2017-2018",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"ELEMENTARY / SECONDARY","Grade 10",31
"2017-2018",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"ELEMENTARY / SECONDARY","Grade 11",31
"2017-2018",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"ELEMENTARY / SECONDARY","Grade 12",27
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CLAYTON EL",227901184,"ELEMENTARY","Early Education",-9999999
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CLAYTON EL",227901184,"ELEMENTARY","Kindergarten",124
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CLAYTON EL",227901184,"ELEMENTARY","Grade  1",142
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CLAYTON EL",227901184,"ELEMENTARY","Grade  2",132
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CLAYTON EL",227901184,"ELEMENTARY","Grade  3",147
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CLAYTON EL",227901184,"ELEMENTARY","Grade  4",134
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CLAYTON EL",227901184,"ELEMENTARY","Grade  5",155
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COOK EL",227901161,"ELEMENTARY","Early Education",-9999999
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COOK EL",227901161,"ELEMENTARY","Kindergarten",69
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COOK EL",227901161,"ELEMENTARY","Grade  1",77
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COOK EL",227901161,"ELEMENTARY","Grade  2",73
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COOK EL",227901161,"ELEMENTARY","Grade  3",67
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COOK EL",227901161,"ELEMENTARY","Grade  4",79
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COOK EL",227901161,"ELEMENTARY","Grade  5",87
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"ELEMENTARY","Early Education",-9999999
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"ELEMENTARY","Pre-kindergarten",42
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"ELEMENTARY","Kindergarten",55
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"ELEMENTARY","Grade  1",61
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"ELEMENTARY","Grade  2",60
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"ELEMENTARY","Grade  3",61
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"ELEMENTARY","Grade  4",65
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"ELEMENTARY","Grade  5",65
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COVINGTON MIDDLE",227901057,"MIDDLE SCHOOL","Grade  6",227
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COVINGTON MIDDLE",227901057,"MIDDLE SCHOOL","Grade  7",206
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COVINGTON MIDDLE",227901057,"MIDDLE SCHOOL","Grade  8",227
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"ELEMENTARY","Early Education",11
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"ELEMENTARY","Pre-kindergarten",65
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"ELEMENTARY","Kindergarten",116
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"ELEMENTARY","Grade  1",120
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"ELEMENTARY","Grade  2",131
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"ELEMENTARY","Grade  3",141
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"ELEMENTARY","Grade  4",126
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"ELEMENTARY","Grade  5",131
"2017-2018",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"ELEMENTARY","Early Education",6
"2017-2018",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"ELEMENTARY","Pre-kindergarten",49
"2017-2018",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"ELEMENTARY","Kindergarten",76
"2017-2018",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"ELEMENTARY","Grade  1",90
"2017-2018",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"ELEMENTARY","Grade  2",76
"2017-2018",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"ELEMENTARY","Grade  3",103
"2017-2018",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"ELEMENTARY","Grade  4",124
"2017-2018",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"ELEMENTARY","Grade  5",116
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CROCKETT H S",227901008,"HIGH SCHOOL","Grade  9",455
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CROCKETT H S",227901008,"HIGH SCHOOL","Grade 10",379
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CROCKETT H S",227901008,"HIGH SCHOOL","Grade 11",308
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CROCKETT H S",227901008,"HIGH SCHOOL","Grade 12",324
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"ELEMENTARY","Early Education",-9999999
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"ELEMENTARY","Pre-kindergarten",60
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"ELEMENTARY","Kindergarten",62
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"ELEMENTARY","Grade  1",54
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"ELEMENTARY","Grade  2",43
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"ELEMENTARY","Grade  3",54
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"ELEMENTARY","Grade  4",63
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"ELEMENTARY","Grade  5",55
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAEP- EL",227901115,"ELEMENTARY","Grade  3",-9999999
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAEP- EL",227901115,"ELEMENTARY","Grade  4",-9999999
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAEP- EL",227901115,"ELEMENTARY","Grade  5",5
"2017-2018",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DAILEY MIDDLE",227910043,"MIDDLE SCHOOL","Grade  6",209
"2017-2018",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DAILEY MIDDLE",227910043,"MIDDLE SCHOOL","Grade  7",239
"2017-2018",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DAILEY MIDDLE",227910043,"MIDDLE SCHOOL","Grade  8",228
